,residuals
32989,-1.0581283569335938
33001,-1.0581283569335938
33007,-1.0581283569335938
33028,-1.0581283569335938
33033,-1.0581283569335938
33040,-1.0581283569335938
33052,-1.0581283569335938
33058,-1.0581283569335938
33079,-1.0581283569335938
33084,-1.0581283569335938
33091,-1.0581283569335938
33103,-1.0581283569335938
33109,-1.0581283569335938
33130,-1.0581283569335938
33135,-1.0581283569335938
33142,-1.0581283569335938
33154,-1.0581283569335938
33160,-1.0581283569335938
33181,-1.0581283569335938
33186,-1.0581283569335938
33193,-1.0581283569335938
33205,-1.0581283569335938
33211,-1.0581283569335938
33232,-1.0581283569335938
33237,-1.0581283569335938
33244,-1.0581283569335938
33256,-1.0581283569335938
33262,-1.0581283569335938
33283,-1.0581283569335938
33288,-1.0581283569335938
33295,-1.0581283569335938
33307,-1.0581283569335938
33313,-1.0581283569335938
33334,-1.0581283569335938
33339,-1.0581283569335938
33346,-1.0581283569335938
33358,-1.0581283569335938
33364,-1.0581283569335938
33385,-1.0581283569335938
33390,-1.0581283569335938
33397,-1.0581283569335938
33409,-1.0581283569335938
33415,-1.0581283569335938
33436,-1.0581283569335938
33441,-1.0581283569335938
33448,-1.0581283569335938
33460,-1.0581283569335938
33466,-1.0581283569335938
33487,-1.0581283569335938
33492,-1.0581283569335938
33499,-1.0581283569335938
33511,-1.0581283569335938
33517,-1.0581283569335938
33538,-1.0581283569335938
33543,-1.0581283569335938
33550,-1.0581283569335938
33562,-1.0581283569335938
33568,-1.0581283569335938
33589,-1.0581283569335938
33594,-1.0581283569335938
33601,-1.0581283569335938
33613,-1.0581283569335938
33619,-1.0581283569335938
33640,-1.0581283569335938
33645,-1.0581283569335938
33652,-1.0581283569335938
33664,-1.0581283569335938
33670,-1.0581283569335938
33691,-1.0581283569335938
33696,-1.0581283569335938
33703,-1.0581283569335938
33715,-1.0581283569335938
33721,-1.0581283569335938
33742,-1.0581283569335938
33747,-1.0581283569335938
33754,-1.0581283569335938
33766,-1.0581283569335938
33772,-1.0581283569335938
33793,-1.0581283569335938
33798,-1.0581283569335938
33805,-1.0581283569335938
33817,-1.0581283569335938
33823,-1.0581283569335938
33844,-1.0581283569335938
33849,-1.0581283569335938
33856,-1.0581283569335938
33868,-1.0581283569335938
33874,-1.0581283569335938
33895,-1.0581283569335938
33900,-1.0581283569335938
33907,-1.0581283569335938
33919,-1.0581283569335938
33925,-1.0581283569335938
33946,-1.0581283569335938
33951,-1.0581283569335938
33958,-1.0581283569335938
33970,-1.0581283569335938
33976,-1.0581283569335938
33997,-1.0581283569335938
34002,-1.0581283569335938
34009,-1.0581283569335938
34021,-1.0581283569335938
34027,-1.0581283569335938
34048,-1.0581283569335938
34053,-1.0581283569335938
34060,-1.0581283569335938
34072,-1.0581283569335938
34078,-1.0581283569335938
34099,-1.0581283569335938
34104,-1.0581283569335938
34111,-1.0581283569335938
34123,-1.0581283569335938
34129,-1.0581283569335938
34150,-1.0581283569335938
34155,-1.0581283569335938
34162,-1.0581283569335938
34174,-1.0581283569335938
34180,-1.0581283569335938
34201,-1.0581283569335938
34206,-1.0581283569335938
34213,-1.0581283569335938
34225,-1.0581283569335938
34231,-1.0581283569335938
34252,-1.0581283569335938
34257,-1.0581283569335938
34264,-1.0581283569335938
34276,-1.0581283569335938
34282,-1.0581283569335938
34303,-1.0581283569335938
34308,-1.0581283569335938
34315,-1.0581283569335938
34327,-1.0581283569335938
34333,-1.0581283569335938
34354,-1.0581283569335938
34359,-1.0581283569335938
34366,-1.0581283569335938
34378,-1.0581283569335938
34384,-1.0581283569335938
34405,-1.0581283569335938
34410,-1.0581283569335938
34417,-1.0581283569335938
34429,-1.0581283569335938
34435,-1.0581283569335938
34456,-1.0581283569335938
34461,-1.0581283569335938
34468,-1.0581283569335938
34480,-1.0581283569335938
34486,-1.0581283569335938
34507,-1.0581283569335938
34512,-1.0581283569335938
34519,-1.0581283569335938
34531,-1.0581283569335938
34537,-1.0581283569335938
34558,-1.0581283569335938
34563,-1.0581283569335938
34570,-1.0581283569335938
34582,-1.0581283569335938
34588,-1.0581283569335938
34609,-1.0581283569335938
34614,-1.0581283569335938
34621,-1.0581283569335938
34633,-1.0581283569335938
34639,-1.0581283569335938
34660,-1.0581283569335938
34665,-1.0581283569335938
34672,-1.0581283569335938
34684,-1.0581283569335938
34690,-1.0581283569335938
34711,-1.0581283569335938
34716,-1.0581283569335938
34723,-1.0581283569335938
34735,-1.0581283569335938
34741,-1.0581283569335938
34762,-1.0581283569335938
34767,-1.0581283569335938
34774,-1.0581283569335938
34786,-1.0581283569335938
34792,-1.0581283569335938
34813,-1.0581283569335938
34818,-1.0581283569335938
34825,-1.0581283569335938
34837,-1.0581283569335938
34843,-1.0581283569335938
34864,-1.0581283569335938
34869,-1.0581283569335938
34876,-1.0581283569335938
34888,-1.0581283569335938
34894,-1.0581283569335938
34915,-1.0581283569335938
34920,-1.0581283569335938
34927,-1.0581283569335938
34939,-1.0581283569335938
34945,-1.0581283569335938
34966,-1.0581283569335938
34971,-1.0581283569335938
34978,-1.0581283569335938
34990,-1.0581283569335938
34996,-1.0581283569335938
35017,-1.0581283569335938
35022,-1.0581283569335938
35029,-1.0581283569335938
35041,-1.0581283569335938
35047,-1.0581283569335938
35068,-1.0581283569335938
35073,-1.0581283569335938
35080,-1.0581283569335938
35092,-1.0581283569335938
35098,-1.0581283569335938
35119,-1.0581283569335938
35124,-1.0581283569335938
35131,-1.0581283569335938
35143,-1.0581283569335938
35149,-1.0581283569335938
35170,-1.0581283569335938
35175,-1.0581283569335938
35182,-1.0581283569335938
35194,-1.0581283569335938
35200,-1.0581283569335938
35221,-1.0581283569335938
35226,-1.0581283569335938
35233,-1.0581283569335938
35245,-1.0581283569335938
35251,-1.0581283569335938
35272,-1.0581283569335938
35277,-1.0581283569335938
35284,-1.0581283569335938
35296,-1.0581283569335938
35302,-1.0581283569335938
35323,-1.0581283569335938
35328,-1.0581283569335938
35335,-1.0581283569335938
35347,-1.0581283569335938
35353,-1.0581283569335938
35374,-1.0581283569335938
35379,-1.0581283569335938
35386,-1.0581283569335938
35398,-1.0581283569335938
35404,-1.0581283569335938
35425,-1.0581283569335938
35430,-1.0581283569335938
35437,-1.0581283569335938
35449,-1.0581283569335938
35455,-1.0581283569335938
35476,-1.0581283569335938
35481,-1.0581283569335938
35488,-1.0581283569335938
35500,-1.0581283569335938
35506,-1.0581283569335938
35527,-1.0581283569335938
35532,-1.0581283569335938
35539,-1.0581283569335938
35551,-1.0581283569335938
35557,-1.0581283569335938
35578,-1.0581283569335938
35583,-1.0581283569335938
35590,-1.0581283569335938
35602,-1.0581283569335938
35608,-1.0581283569335938
35629,-1.0581283569335938
35634,-1.0581283569335938
35641,-1.0581283569335938
35653,-1.0581283569335938
35659,-1.0581283569335938
35680,-1.0581283569335938
35685,-1.0581283569335938
35692,-1.0581283569335938
35704,-1.0581283569335938
35710,-1.0581283569335938
35731,-1.0581283569335938
35736,-1.0581283569335938
35743,-1.0581283569335938
35755,-1.0581283569335938
35761,-1.0581283569335938
35782,-1.0581283569335938
35787,-1.0581283569335938
35794,-1.0581283569335938
35806,-1.0581283569335938
35812,-1.0581283569335938
35833,-1.0581283569335938
35838,-1.0581283569335938
35845,-1.0581283569335938
35857,-1.0581283569335938
35863,-1.0581283569335938
35884,-1.0581283569335938
35889,-1.0581283569335938
35896,-1.0581283569335938
35908,-1.0581283569335938
35914,-1.0581283569335938
35935,-1.0581283569335938
35940,-1.0581283569335938
35947,-1.0581283569335938
35959,-1.0581283569335938
35965,-1.0581283569335938
35986,-1.0581283569335938
35991,-1.0581283569335938
35998,-1.0581283569335938
36010,-1.0581283569335938
36016,-1.0581283569335938
36037,-1.0581283569335938
36042,-1.0581283569335938
36049,-1.0581283569335938
36061,-1.0581283569335938
36067,-1.0581283569335938
36088,-1.0581283569335938
36093,-1.0581283569335938
36100,-1.0581283569335938
36112,-1.0581283569335938
36118,-1.0581283569335938
36139,-1.0581283569335938
36144,-1.0581283569335938
36151,-1.0581283569335938
36163,-1.0581283569335938
36169,-1.0581283569335938
36190,-1.0581283569335938
36195,-1.0581283569335938
36202,-1.0581283569335938
36214,-1.0581283569335938
36220,-1.0581283569335938
36241,-1.0581283569335938
36246,-1.0581283569335938
36253,-1.0581283569335938
36265,-1.0581283569335938
36271,-1.0581283569335938
36292,-1.0581283569335938
36297,-1.0581283569335938
36304,-1.0581283569335938
36316,-1.0581283569335938
36322,-1.0581283569335938
36343,-1.0581283569335938
36348,-1.0581283569335938
36355,-1.0581283569335938
36367,-1.0581283569335938
36373,-1.0581283569335938
36394,-1.0581283569335938
36399,-1.0581283569335938
36406,-1.0581283569335938
36418,-1.0581283569335938
36424,-1.0581283569335938
36445,-1.0581283569335938
36450,-1.0581283569335938
36457,-1.0581283569335938
36469,-1.0581283569335938
36475,-1.0581283569335938
36496,-1.0581283569335938
36501,-1.0581283569335938
36508,-1.0581283569335938
36520,-1.0581283569335938
36526,-1.0581283569335938
36547,-1.0581283569335938
36552,-1.0581283569335938
36559,-1.0581283569335938
36571,-1.0581283569335938
36577,-1.0581283569335938
36598,-1.0581283569335938
36603,-1.0581283569335938
36610,-1.0581283569335938
36622,-1.0581283569335938
36628,-1.0581283569335938
36649,-1.0581283569335938
36654,-1.0581283569335938
36661,-1.0581283569335938
36673,-1.0581283569335938
36679,-1.0581283569335938
36700,-1.0581283569335938
36705,-1.0581283569335938
36712,-1.0581283569335938
36724,-1.0581283569335938
36730,-1.0581283569335938
36751,-1.0581283569335938
36756,-1.0581283569335938
36763,-1.0581283569335938
36775,-1.0581283569335938
36781,-1.0581283569335938
36802,-1.0581283569335938
36807,-1.0581283569335938
36814,-1.0581283569335938
36826,-1.0581283569335938
36832,-1.0581283569335938
36853,-1.0581283569335938
36858,-1.0581283569335938
36865,-1.0581283569335938
36877,-1.0581283569335938
36883,-1.0581283569335938
36904,-1.0581283569335938
36909,-1.0581283569335938
36916,-1.0581283569335938
36928,-1.0581283569335938
36934,-1.0581283569335938
36955,-1.0581283569335938
36960,-1.0581283569335938
36967,-1.0581283569335938
36979,-1.0581283569335938
36985,-1.0581283569335938
37006,-1.0581283569335938
37011,-1.0581283569335938
37018,-1.0581283569335938
37030,-1.0581283569335938
37036,-1.0581283569335938
37057,-1.0581283569335938
37062,-1.0581283569335938
37069,-1.0581283569335938
37081,-1.0581283569335938
37087,-1.0581283569335938
37108,-1.0581283569335938
37113,-1.0581283569335938
37120,-1.0581283569335938
37132,-1.0581283569335938
37138,-1.0581283569335938
37159,-1.0581283569335938
37164,-1.0581283569335938
37171,-1.0581283569335938
37183,-1.0581283569335938
37189,-1.0581283569335938
37210,-1.0581283569335938
37215,-1.0581283569335938
37222,-1.0581283569335938
37234,-1.0581283569335938
37240,-1.0581283569335938
37261,-1.0581283569335938
37266,-1.0581283569335938
37273,-1.0581283569335938
37285,-1.0581283569335938
37291,-1.0581283569335938
37312,-1.0581283569335938
37317,-1.0581283569335938
37324,-1.0581283569335938
37336,-1.0581283569335938
37342,-1.0581283569335938
37363,-1.0581283569335938
37368,-1.0581283569335938
37375,-1.0581283569335938
37387,-1.0581283569335938
37393,-1.0581283569335938
37414,-1.0581283569335938
37419,-1.0581283569335938
37426,-1.0581283569335938
37438,-1.0581283569335938
37444,-1.0581283569335938
37465,-1.0581283569335938
37470,-1.0581283569335938
37477,-1.0581283569335938
37489,-1.0581283569335938
37495,-1.0581283569335938
37516,-1.0581283569335938
37521,-1.0581283569335938
37528,-1.0581283569335938
37540,-1.0581283569335938
37546,-1.0581283569335938
37567,-1.0581283569335938
37572,-1.0581283569335938
37579,-1.0581283569335938
37591,-1.0581283569335938
37597,-1.0581283569335938
37618,-1.0581283569335938
37623,-1.0581283569335938
37630,-1.0581283569335938
37642,-1.0581283569335938
37648,-1.0581283569335938
37669,-1.0581283569335938
37674,-1.0581283569335938
37681,-1.0581283569335938
37693,-1.0581283569335938
37699,-1.0581283569335938
37720,-1.0581283569335938
37725,-1.0581283569335938
37732,-1.0581283569335938
37744,-1.0581283569335938
37750,-1.0581283569335938
37771,-1.0581283569335938
37776,-1.0581283569335938
37783,-1.0581283569335938
37795,-1.0581283569335938
37801,-1.0581283569335938
37822,-1.0581283569335938
37827,-1.0581283569335938
37834,-1.0581283569335938
37846,-1.0581283569335938
37852,-1.0581283569335938
37873,-1.0581283569335938
37878,-1.0581283569335938
37885,-1.0581283569335938
37897,-1.0581283569335938
37903,-1.0581283569335938
37924,-1.0581283569335938
37929,-1.0581283569335938
37936,-1.0581283569335938
37948,-1.0581283569335938
37954,-1.0581283569335938
37975,-1.0581283569335938
37980,-1.0581283569335938
37987,-1.0581283569335938
37999,-1.0581283569335938
38005,-1.0581283569335938
38026,-1.0581283569335938
38031,-1.0581283569335938
38038,-1.0581283569335938
38050,-1.0581283569335938
38056,-1.0581283569335938
38077,-1.0581283569335938
38082,-1.0581283569335938
38089,-1.0581283569335938
38101,-1.0581283569335938
38107,-1.0581283569335938
38128,-1.0581283569335938
38133,-1.0581283569335938
38140,-1.0581283569335938
38152,-1.0581283569335938
38158,-1.0581283569335938
38179,-1.0581283569335938
38184,-1.0581283569335938
38191,-1.0581283569335938
38203,-1.0581283569335938
38209,-1.0581283569335938
38230,-1.0581283569335938
38235,-1.0581283569335938
38242,-1.0581283569335938
38254,-1.0581283569335938
38260,-1.0581283569335938
38281,-1.0581283569335938
38286,-1.0581283569335938
38293,-1.0581283569335938
38305,-1.0581283569335938
38311,-1.0581283569335938
38332,-1.0581283569335938
38337,-1.0581283569335938
38344,-1.0581283569335938
38356,-1.0581283569335938
38362,-1.0581283569335938
38383,-1.0581283569335938
38388,-1.0581283569335938
38395,-1.0581283569335938
38407,-1.0581283569335938
38413,-1.0581283569335938
38434,-1.0581283569335938
38439,-1.0581283569335938
38446,-1.0581283569335938
38458,-1.0581283569335938
38464,-1.0581283569335938
38485,-1.0581283569335938
38490,-1.0581283569335938
38497,-1.0581283569335938
38509,-1.0581283569335938
38515,-1.0581283569335938
38536,-1.0581283569335938
38541,-1.0581283569335938
38548,-1.0581283569335938
38560,-1.0581283569335938
38566,-1.0581283569335938
38587,-1.0581283569335938
38592,-1.0581283569335938
38599,-1.0581283569335938
38611,-1.0581283569335938
38617,-1.0581283569335938
38638,-1.0581283569335938
38643,-1.0581283569335938
38650,-1.0581283569335938
38662,-1.0581283569335938
38668,-1.0581283569335938
38689,-1.0581283569335938
38694,-1.0581283569335938
38701,-1.0581283569335938
38713,-1.0581283569335938
38719,-1.0581283569335938
38740,-1.0581283569335938
38745,-1.0581283569335938
38752,-1.0581283569335938
38764,-1.0581283569335938
38770,-1.0581283569335938
38791,-1.0581283569335938
38796,-1.0581283569335938
38803,-1.0581283569335938
38815,-1.0581283569335938
38821,-1.0581283569335938
38842,-1.0581283569335938
38847,-1.0581283569335938
38854,-1.0581283569335938
38866,-1.0581283569335938
38872,-1.0581283569335938
38893,-1.0581283569335938
38898,-1.0581283569335938
38905,-1.0581283569335938
38917,-1.0581283569335938
38923,-1.0581283569335938
38944,-1.0581283569335938
38949,-1.0581283569335938
38956,-1.0581283569335938
38968,-1.0581283569335938
38974,-1.0581283569335938
38995,-1.0581283569335938
39000,-1.0581283569335938
39007,-1.0581283569335938
39019,-1.0581283569335938
39025,-1.0581283569335938
39046,-1.0581283569335938
39051,-1.0581283569335938
39058,-1.0581283569335938
39070,-1.0581283569335938
39076,-1.0581283569335938
39097,-1.0581283569335938
39102,-1.0581283569335938
39109,-1.0581283569335938
39121,-1.0581283569335938
39127,-1.0581283569335938
39148,-1.0581283569335938
39153,-1.0581283569335938
39160,-1.0581283569335938
39172,-1.0581283569335938
39178,-1.0581283569335938
39199,-1.0581283569335938
39204,-1.0581283569335938
39211,-1.0581283569335938
39223,-1.0581283569335938
39229,-1.0581283569335938
39250,-1.0581283569335938
39255,-1.0581283569335938
39262,-1.0581283569335938
39274,-1.0581283569335938
39280,-1.0581283569335938
39301,-1.0581283569335938
39306,-1.0581283569335938
39313,-1.0581283569335938
39325,-1.0581283569335938
39331,-1.0581283569335938
39352,-1.0581283569335938
39357,-1.0581283569335938
39364,-1.0581283569335938
39376,-1.0581283569335938
39382,-1.0581283569335938
39403,-1.0581283569335938
39408,-1.0581283569335938
39415,-1.0581283569335938
39427,-1.0581283569335938
39433,-1.0581283569335938
39454,-1.0581283569335938
39459,-1.0581283569335938
39466,-1.0581283569335938
39478,-1.0581283569335938
39484,-1.0581283569335938
39505,-1.0581283569335938
39510,-1.0581283569335938
39517,-1.0581283569335938
39529,-1.0581283569335938
39535,-1.0581283569335938
39556,-1.0581283569335938
39561,-1.0581283569335938
39568,-1.0581283569335938
39580,-1.0581283569335938
39586,-1.0581283569335938
39607,-1.0581283569335938
39612,-1.0581283569335938
39619,-1.0581283569335938
39631,-1.0581283569335938
39637,-1.0581283569335938
39658,-1.0581283569335938
39663,-1.0581283569335938
39670,-1.0581283569335938
39682,-1.0581283569335938
39688,-1.0581283569335938
39709,-1.0581283569335938
39714,-1.0581283569335938
39721,-1.0581283569335938
39733,-1.0581283569335938
39739,-1.0581283569335938
39760,-1.0581283569335938
39765,-1.0581283569335938
39772,-1.0581283569335938
39784,-1.0581283569335938
39790,-1.0581283569335938
39811,-1.0581283569335938
39816,-1.0581283569335938
39823,-1.0581283569335938
39835,-1.0581283569335938
39841,-1.0581283569335938
39862,-1.0581283569335938
39867,-1.0581283569335938
39874,-1.0581283569335938
39886,-1.0581283569335938
39892,-1.0581283569335938
39913,-1.0581283569335938
39918,-1.0581283569335938
39925,-1.0581283569335938
39937,-1.0581283569335938
39943,-1.0581283569335938
39964,-1.0581283569335938
39969,-1.0581283569335938
39976,-1.0581283569335938
39988,-1.0581283569335938
39994,-1.0581283569335938
40015,-1.0581283569335938
40020,-1.0581283569335938
40027,-1.0581283569335938
40039,-1.0581283569335938
40045,-1.0581283569335938
40066,-1.0581283569335938
40071,-1.0581283569335938
40078,-1.0581283569335938
40090,-1.0581283569335938
40096,-1.0581283569335938
40117,-1.0581283569335938
40122,-1.0581283569335938
40129,-1.0581283569335938
40141,-1.0581283569335938
40147,-1.0581283569335938
40168,-1.0581283569335938
40173,-1.0581283569335938
40180,-1.0581283569335938
40192,-1.0581283569335938
40198,-1.0581283569335938
40219,-1.0581283569335938
40224,-1.0581283569335938
40231,-1.0581283569335938
40243,-1.0581283569335938
40249,-1.0581283569335938
40270,-1.0581283569335938
40275,-1.0581283569335938
40282,-1.0581283569335938
40294,-1.0581283569335938
40300,-1.0581283569335938
40321,-1.0581283569335938
40326,-1.0581283569335938
40333,-1.0581283569335938
40345,-1.0581283569335938
40351,-1.0581283569335938
40372,-1.0581283569335938
40377,-1.0581283569335938
40384,-1.0581283569335938
40396,-1.0581283569335938
40402,-1.0581283569335938
40423,-1.0581283569335938
40428,-1.0581283569335938
40435,-1.0581283569335938
40447,-1.0581283569335938
40453,-1.0581283569335938
40474,-1.0581283569335938
40479,-1.0581283569335938
40486,-1.0581283569335938
40498,-1.0581283569335938
40504,-1.0581283569335938
40525,-1.0581283569335938
40530,-1.0581283569335938
40537,-1.0581283569335938
40549,-1.0581283569335938
40555,-1.0581283569335938
40576,-1.0581283569335938
40581,-1.0581283569335938
40588,-1.0581283569335938
40600,-1.0581283569335938
40606,-1.0581283569335938
40627,-1.0581283569335938
40632,-1.0581283569335938
40639,-1.0581283569335938
40651,-1.0581283569335938
40657,-1.0581283569335938
40678,-1.0581283569335938
40683,-1.0581283569335938
40690,-1.0581283569335938
40702,-1.0581283569335938
40708,-1.0581283569335938
40729,-1.0581283569335938
40734,-1.0581283569335938
40741,-1.0581283569335938
40753,-1.0581283569335938
40759,-1.0581283569335938
40780,-1.0581283569335938
40785,-1.0581283569335938
40792,-1.0581283569335938
40804,-1.0581283569335938
40810,-1.0581283569335938
40831,-1.0581283569335938
40836,-1.0581283569335938
40843,-1.0581283569335938
40855,-1.0581283569335938
40861,-1.0581283569335938
40882,-1.0581283569335938
40887,-1.0581283569335938
40894,-1.0581283569335938
40906,-1.0581283569335938
40912,-1.0581283569335938
40933,-1.0581283569335938
40938,-1.0581283569335938
40945,-1.0581283569335938
40957,-1.0581283569335938
40963,-1.0581283569335938
40984,-1.0581283569335938
40989,-1.0581283569335938
40996,-1.0581283569335938
41008,-1.0581283569335938
41014,-1.0581283569335938
41035,-1.0581283569335938
41040,-1.0581283569335938
41047,-1.0581283569335938
41059,-1.0581283569335938
41065,-1.0581283569335938
41086,-1.0581283569335938
41091,-1.0581283569335938
41098,-1.0581283569335938
41110,-1.0581283569335938
41116,-1.0581283569335938
41137,-1.0581283569335938
41142,-1.0581283569335938
41149,-1.0581283569335938
41161,-1.0581283569335938
41167,-1.0581283569335938
41188,-1.0581283569335938
41193,-1.0581283569335938
41200,-1.0581283569335938
41212,-1.0581283569335938
41218,-1.0581283569335938
41239,-1.0581283569335938
41244,-1.0581283569335938
41251,-1.0581283569335938
41263,-1.0581283569335938
41269,-1.0581283569335938
41290,-1.0581283569335938
41295,-1.0581283569335938
41302,-1.0581283569335938
41314,-1.0581283569335938
41320,-1.0581283569335938
41341,-1.0581283569335938
41346,-1.0581283569335938
41353,-1.0581283569335938
41365,-1.0581283569335938
41371,-1.0581283569335938
41392,-1.0581283569335938
41397,-1.0581283569335938
41404,-1.0581283569335938
41416,-1.0581283569335938
41422,-1.0581283569335938
41443,-1.0581283569335938
41448,-1.0581283569335938
41455,-1.0581283569335938
41467,-1.0581283569335938
41473,-1.0581283569335938
41494,-1.0581283569335938
41499,-1.0581283569335938
41506,-1.0581283569335938
41518,-1.0581283569335938
41524,-1.0581283569335938
41545,-1.0581283569335938
41550,-1.0581283569335938
41557,-1.0581283569335938
41569,-1.0581283569335938
41575,-1.0581283569335938
41596,-1.0581283569335938
41601,-1.0581283569335938
41608,-1.0581283569335938
41620,-1.0581283569335938
41626,-1.0581283569335938
41647,-1.0581283569335938
41652,-1.0581283569335938
41659,-1.0581283569335938
41671,-1.0581283569335938
41677,-1.0581283569335938
41698,-1.0581283569335938
41703,-1.0581283569335938
41710,-1.0581283569335938
41722,-1.0581283569335938
41728,-1.0581283569335938
41749,-1.0581283569335938
41754,-1.0581283569335938
41761,-1.0581283569335938
41773,-1.0581283569335938
41779,-1.0581283569335938
41800,-1.0581283569335938
41805,-1.0581283569335938
41812,-1.0581283569335938
41824,-1.0581283569335938
41830,-1.0581283569335938
41851,-1.0581283569335938
41856,-1.0581283569335938
41863,-1.0581283569335938
41875,-1.0581283569335938
41881,-1.0581283569335938
41902,-1.0581283569335938
41907,-1.0581283569335938
41914,-1.0581283569335938
41926,-1.0581283569335938
41932,-1.0581283569335938
41953,-1.0581283569335938
41958,-1.0581283569335938
41965,-1.0581283569335938
41977,-1.0581283569335938
41983,-1.0581283569335938
42004,-1.0581283569335938
42009,-1.0581283569335938
42016,-1.0581283569335938
42028,-1.0581283569335938
42034,-1.0581283569335938
42055,-1.0581283569335938
42060,-1.0581283569335938
42067,-1.0581283569335938
42079,-1.0581283569335938
42085,-1.0581283569335938
42106,-1.0581283569335938
42111,-1.0581283569335938
42118,-1.0581283569335938
42130,-1.0581283569335938
42136,-1.0581283569335938
42157,-1.0581283569335938
42162,-1.0581283569335938
42169,-1.0581283569335938
42181,-1.0581283569335938
42187,-1.0581283569335938
42208,-1.0581283569335938
42213,-1.0581283569335938
42220,-1.0581283569335938
42232,-1.0581283569335938
42238,-1.0581283569335938
42259,-1.0581283569335938
42264,-1.0581283569335938
42271,-1.0581283569335938
42283,-1.0581283569335938
42289,-1.0581283569335938
42310,-1.0581283569335938
42315,-1.0581283569335938
42322,-1.0581283569335938
42334,-1.0581283569335938
42340,-1.0581283569335938
42361,-1.0581283569335938
42366,-1.0581283569335938
42373,-1.0581283569335938
42385,-1.0581283569335938
42391,-1.0581283569335938
42412,-1.0581283569335938
42417,-1.0581283569335938
42424,-1.0581283569335938
42436,-1.0581283569335938
42442,-1.0581283569335938
42463,-1.0581283569335938
42468,-1.0581283569335938
42475,-1.0581283569335938
42487,-1.0581283569335938
42493,-1.0581283569335938
42514,-1.0581283569335938
42519,-1.0581283569335938
42526,-1.0581283569335938
42538,-1.0581283569335938
42544,-1.0581283569335938
42565,-1.0581283569335938
42570,-1.0581283569335938
42577,-1.0581283569335938
42589,-1.0581283569335938
42595,-1.0581283569335938
42616,-1.0581283569335938
42621,-1.0581283569335938
42628,-1.0581283569335938
42640,-1.0581283569335938
42646,-1.0581283569335938
42667,-1.0581283569335938
42672,-1.0581283569335938
42679,-1.0581283569335938
42691,-1.0581283569335938
42697,-1.0581283569335938
42718,-1.0581283569335938
42723,-1.0581283569335938
42730,-1.0581283569335938
42742,-1.0581283569335938
42748,-1.0581283569335938
42769,-1.0581283569335938
42774,-1.0581283569335938
42781,-1.0581283569335938
42793,-1.0581283569335938
42799,-1.0581283569335938
42820,-1.0581283569335938
42825,-1.0581283569335938
42832,-1.0581283569335938
42844,-1.0581283569335938
42850,-1.0581283569335938
42871,-1.0581283569335938
42876,-1.0581283569335938
42883,-1.0581283569335938
42895,-1.0581283569335938
42901,-1.0581283569335938
42922,-1.0581283569335938
42927,-1.0581283569335938
42934,-1.0581283569335938
42946,-1.0581283569335938
42952,-1.0581283569335938
42973,-1.0581283569335938
42978,-1.0581283569335938
42985,-1.0581283569335938
42997,-1.0581283569335938
43003,-1.0581283569335938
43024,-1.0581283569335938
43029,-1.0581283569335938
43036,-1.0581283569335938
43048,-1.0581283569335938
43054,-1.0581283569335938
43075,-1.0581283569335938
43080,-1.0581283569335938
43087,-1.0581283569335938
43099,-1.0581283569335938
43105,-1.0581283569335938
43126,-1.0581283569335938
43131,-1.0581283569335938
43138,-1.0581283569335938
43150,-1.0581283569335938
43156,-1.0581283569335938
43177,-1.0581283569335938
43182,-1.0581283569335938
43189,-1.0581283569335938
43201,-1.0581283569335938
43207,-1.0581283569335938
43228,-1.0581283569335938
43233,-1.0581283569335938
43240,-1.0581283569335938
43252,-1.0581283569335938
43258,-1.0581283569335938
43279,-1.0581283569335938
43284,-1.0581283569335938
43291,-1.0581283569335938
43303,-1.0581283569335938
43309,-1.0581283569335938
43330,-1.0581283569335938
43335,-1.0581283569335938
43342,-1.0581283569335938
43354,-1.0581283569335938
43360,-1.0581283569335938
43381,-1.0581283569335938
43386,-1.0581283569335938
43393,-1.0581283569335938
43405,-1.0581283569335938
43411,-1.0581283569335938
43432,-1.0581283569335938
43437,-1.0581283569335938
43444,-1.0581283569335938
43456,-1.0581283569335938
43462,-1.0581283569335938
43483,-1.0581283569335938
43488,-1.0581283569335938
43495,-1.0581283569335938
43507,-1.0581283569335938
43513,-1.0581283569335938
43534,-1.0581283569335938
43539,-1.0581283569335938
43546,-1.0581283569335938
43558,-1.0581283569335938
43564,-1.0581283569335938
43585,-1.0581283569335938
43590,-1.0581283569335938
43597,-1.0581283569335938
43609,-1.0581283569335938
43615,-1.0581283569335938
43636,-1.0581283569335938
43641,-1.0581283569335938
43648,-1.0581283569335938
43660,-1.0581283569335938
43666,-1.0581283569335938
43687,-1.0581283569335938
43692,-1.0581283569335938
43699,-1.0581283569335938
43711,-1.0581283569335938
43717,-1.0581283569335938
43738,-1.0581283569335938
43743,-1.0581283569335938
43750,-1.0581283569335938
43762,-1.0581283569335938
43768,-1.0581283569335938
43789,-1.0581283569335938
43794,-1.0581283569335938
43801,-1.0581283569335938
43813,-1.0581283569335938
43819,-1.0581283569335938
43840,-1.0581283569335938
43845,-1.0581283569335938
43852,-1.0581283569335938
43864,-1.0581283569335938
43870,-1.0581283569335938
43891,-1.0581283569335938
43896,-1.0581283569335938
43903,-1.0581283569335938
43915,-1.0581283569335938
43921,-1.0581283569335938
43942,-1.0581283569335938
43947,-1.0581283569335938
43954,-1.0581283569335938
